task,seed,attention,step,loss,train_accuracy,train_tokens
local,2026,sliding_window,217,1.264116883277893,0.33154296875,2048
local,2026,sliding_window,218,1.262370228767395,0.34228515625,2048
local,2026,sliding_window,219,1.261918306350708,0.33349609375,2048
local,2026,sliding_window,220,1.2624695301055908,0.34375,2048
local,2026,sliding_window,221,1.2593430280685425,0.3349609375,2048
local,2026,sliding_window,222,1.2590032815933228,0.31591796875,2048
local,2026,sliding_window,223,1.256129503250122,0.3466796875,2048
local,2026,sliding_window,224,1.2543082237243652,0.328125,2048
local,2026,sliding_window,225,1.255462408065796,0.31494140625,2048
local,2026,sliding_window,226,1.2514058351516724,0.34912109375,2048
local,2026,sliding_window,227,1.2481629848480225,0.33056640625,2048
local,2026,sliding_window,228,1.250286340713501,0.33837890625,2048
local,2026,sliding_window,229,1.2495390176773071,0.33740234375,2048
local,2026,sliding_window,230,1.2487730979919434,0.345703125,2048
local,2026,sliding_window,231,1.2539972066879272,0.3310546875,2048
local,2026,sliding_window,232,1.2468894720077515,0.33349609375,2048
local,2026,sliding_window,233,1.2463070154190063,0.33203125,2048
local,2026,sliding_window,234,1.2425649166107178,0.341796875,2048
local,2026,sliding_window,235,1.240035891532898,0.34130859375,2048
local,2026,sliding_window,236,1.2434412240982056,0.33349609375,2048
local,2026,sliding_window,237,1.244268536567688,0.32666015625,2048
local,2026,sliding_window,238,1.2435564994812012,0.3310546875,2048
local,2026,sliding_window,239,1.2404758930206299,0.3369140625,2048
local,2026,sliding_window,240,1.240039348602295,0.3349609375,2048
local,2026,sliding_window,241,1.2380625009536743,0.326171875,2048
local,2026,sliding_window,242,1.243594765663147,0.32177734375,2048
local,2026,sliding_window,243,1.2360422611236572,0.3330078125,2048
local,2026,sliding_window,244,1.2357434034347534,0.3310546875,2048
local,2026,sliding_window,245,1.2329833507537842,0.34130859375,2048
local,2026,sliding_window,246,1.234557032585144,0.31884765625,2048
local,2026,sliding_window,247,1.2372019290924072,0.330078125,2048
local,2026,sliding_window,248,1.24043607711792,0.31884765625,2048
local,2026,sliding_window,249,1.2291319370269775,0.34765625,2048
local,2026,sliding_window,250,1.2359026670455933,0.326171875,2048
local,2026,csa,1,5.067831993103027,0.0,2048
local,2026,csa,2,5.0223565101623535,0.0,2048
local,2026,csa,3,4.975897312164307,0.00146484375,2048
local,2026,csa,4,4.931843280792236,0.00439453125,2048
local,2026,csa,5,4.906764507293701,0.00732421875,2048
local,2026,csa,6,4.880897521972656,0.009765625,2048
local,2026,csa,7,4.833385944366455,0.00927734375,2048
local,2026,csa,8,4.80392599105835,0.01171875,2048
local,2026,csa,9,4.765944480895996,0.013671875,2048
local,2026,csa,10,4.719917297363281,0.02001953125,2048
local,2026,csa,11,4.68927001953125,0.01708984375,2048
local,2026,csa,12,4.635681629180908,0.02880859375,2048
local,2026,csa,13,4.6021728515625,0.03271484375,2048
local,2026,csa,14,4.561106204986572,0.0283203125,2048
local,2026,csa,15,4.541316986083984,0.0390625,2048
local,2026,csa,16,4.5058112144470215,0.04736328125,2048
local,2026,csa,17,4.4419379234313965,0.05810546875,2048
local,2026,csa,18,4.402374744415283,0.06787109375,2048
local,2026,csa,19,4.361353397369385,0.083984375,2048
local,2026,csa,20,4.334691524505615,0.08349609375,2048
local,2026,csa,21,4.312821865081787,0.08154296875,2048
local,2026,csa,22,4.26174259185791,0.1044921875,2048
local,2026,csa,23,4.254641056060791,0.109375,2048
local,2026,csa,24,4.195089817047119,0.14208984375,2048
local,2026,csa,25,4.138005256652832,0.158203125,2048
local,2026,csa,26,4.123934745788574,0.14892578125,2048
local,2026,csa,27,4.087512969970703,0.16455078125,2048
local,2026,csa,28,4.027429580688477,0.17724609375,2048
local,2026,csa,29,4.003669261932373,0.18701171875,2048
local,2026,csa,30,3.953747034072876,0.20166015625,2048
local,2026,csa,31,3.9204447269439697,0.21240234375,2048
local,2026,csa,32,3.882672071456909,0.2216796875,2048
local,2026,csa,33,3.85394549369812,0.22314453125,2048
local,2026,csa,34,3.8023452758789062,0.251953125,2048
local,2026,csa,35,3.7776684761047363,0.2392578125,2048
local,2026,csa,36,3.733865976333618,0.2666015625,2048
local,2026,csa,37,3.6994330883026123,0.27001953125,2048
local,2026,csa,38,3.658374786376953,0.27783203125,2048
local,2026,csa,39,3.6327810287475586,0.275390625,2048
local,2026,csa,40,3.5815980434417725,0.302734375,2048
local,2026,csa,41,3.5662171840667725,0.2705078125,2048
local,2026,csa,42,3.5088889598846436,0.298828125,2048
local,2026,csa,43,3.4707469940185547,0.3076171875,2048
local,2026,csa,44,3.447777509689331,0.29931640625,2048
local,2026,csa,45,3.3995649814605713,0.29931640625,2048
local,2026,csa,46,3.3654470443725586,0.30517578125,2048
local,2026,csa,47,3.3286397457122803,0.31982421875,2048
local,2026,csa,48,3.2987003326416016,0.32080078125,2048
local,2026,csa,49,3.268357753753662,0.3154296875,2048
local,2026,csa,50,3.23299241065979,0.30224609375,2048
local,2026,csa,51,3.170893669128418,0.333984375,2048
local,2026,csa,52,3.138782262802124,0.32080078125,2048
local,2026,csa,53,3.101637601852417,0.3232421875,2048
local,2026,csa,54,3.0636749267578125,0.3447265625,2048
local,2026,csa,55,3.0324079990386963,0.33544921875,2048
local,2026,csa,56,3.0145227909088135,0.328125,2048
local,2026,csa,57,2.9700894355773926,0.3232421875,2048
local,2026,csa,58,2.938528060913086,0.337890625,2048
local,2026,csa,59,2.9009366035461426,0.34423828125,2048
local,2026,csa,60,2.8739376068115234,0.3212890625,2048
local,2026,csa,61,2.84348726272583,0.3291015625,2048
local,2026,csa,62,2.8021037578582764,0.3095703125,2048
local,2026,csa,63,2.7737650871276855,0.3291015625,2048
local,2026,csa,64,2.728415012359619,0.3232421875,2048
local,2026,csa,65,2.699678421020508,0.34033203125,2048
local,2026,csa,66,2.664398193359375,0.34033203125,2048
local,2026,csa,67,2.6448612213134766,0.32861328125,2048
local,2026,csa,68,2.617063522338867,0.33349609375,2048
local,2026,csa,69,2.5690340995788574,0.34375,2048
local,2026,csa,70,2.5541131496429443,0.322265625,2048
local,2026,csa,71,2.530184030532837,0.3251953125,2048
local,2026,csa,72,2.4951109886169434,0.33447265625,2048
local,2026,csa,73,2.473594903945923,0.32958984375,2048
local,2026,csa,74,2.414485454559326,0.3447265625,2048
local,2026,csa,75,2.4060678482055664,0.32861328125,2048
local,2026,csa,76,2.377103567123413,0.33837890625,2048
local,2026,csa,77,2.3556764125823975,0.33935546875,2048
local,2026,csa,78,2.3314120769500732,0.330078125,2048
local,2026,csa,79,2.2818312644958496,0.3623046875,2048
local,2026,csa,80,2.278473138809204,0.32568359375,2048
local,2026,csa,81,2.2549026012420654,0.3466796875,2048
local,2026,csa,82,2.224839687347412,0.3359375,2048
local,2026,csa,83,2.2069413661956787,0.32177734375,2048
local,2026,csa,84,2.1866557598114014,0.32568359375,2048
local,2026,csa,85,2.1593306064605713,0.32861328125,2048
local,2026,csa,86,2.138368844985962,0.31884765625,2048
local,2026,csa,87,2.1191632747650146,0.33642578125,2048
local,2026,csa,88,2.0743696689605713,0.3525390625,2048
local,2026,csa,89,2.0610954761505127,0.3427734375,2048
local,2026,csa,90,2.050624370574951,0.322265625,2048
local,2026,csa,91,2.0318262577056885,0.330078125,2048
local,2026,csa,92,2.0078234672546387,0.31298828125,2048
local,2026,csa,93,1.9836384057998657,0.3427734375,2048
local,2026,csa,94,1.9696872234344482,0.3369140625,2048
local,2026,csa,95,1.9485912322998047,0.34814453125,2048
local,2026,csa,96,1.9349150657653809,0.3203125,2048
local,2026,csa,97,1.914419412612915,0.33251953125,2048
local,2026,csa,98,1.8955349922180176,0.3408203125,2048
local,2026,csa,99,1.8928560018539429,0.30517578125,2048
local,2026,csa,100,1.8716577291488647,0.32275390625,2048
local,2026,csa,101,1.8462272882461548,0.337890625,2048
local,2026,csa,102,1.8320791721343994,0.3291015625,2048
local,2026,csa,103,1.8246071338653564,0.3359375,2048
local,2026,csa,104,1.8066297769546509,0.3349609375,2048
local,2026,csa,105,1.7956699132919312,0.341796875,2048
local,2026,csa,106,1.7833173274993896,0.330078125,2048
local,2026,csa,107,1.7710070610046387,0.32763671875,2048
local,2026,csa,108,1.7493788003921509,0.34423828125,2048
local,2026,csa,109,1.7504538297653198,0.3154296875,2048
local,2026,csa,110,1.7257239818572998,0.345703125,2048
local,2026,csa,111,1.711651086807251,0.33837890625,2048
local,2026,csa,112,1.7104061841964722,0.32470703125,2048
local,2026,csa,113,1.6922951936721802,0.33642578125,2048
local,2026,csa,114,1.6819034814834595,0.3369140625,2048
local,2026,csa,115,1.6647002696990967,0.349609375,2048
local,2026,csa,116,1.6521053314208984,0.357421875,2048
local,2026,csa,117,1.6583443880081177,0.3271484375,2048
local,2026,csa,118,1.6368359327316284,0.333984375,2048
local,2026,csa,119,1.6377469301223755,0.31787109375,2048
local,2026,csa,120,1.627524733543396,0.322265625,2048
local,2026,csa,121,1.6204087734222412,0.32470703125,2048
local,2026,csa,122,1.6024980545043945,0.33837890625,2048
local,2026,csa,123,1.5970265865325928,0.33203125,2048
local,2026,csa,124,1.58688485622406,0.34375,2048
local,2026,csa,125,1.5826261043548584,0.32861328125,2048
local,2026,csa,126,1.5676536560058594,0.34521484375,2048
local,2026,csa,127,1.5648813247680664,0.330078125,2048
local,2026,csa,128,1.5581786632537842,0.3291015625,2048
local,2026,csa,129,1.5508935451507568,0.31689453125,2048
local,2026,csa,130,1.537613868713379,0.36328125,2048
local,2026,csa,131,1.532958984375,0.3310546875,2048
local,2026,csa,132,1.5241447687149048,0.33251953125,2048
local,2026,csa,133,1.515459418296814,0.337890625,2048
local,2026,csa,134,1.5103354454040527,0.33984375,2048
local,2026,csa,135,1.505728840827942,0.3427734375,2048
local,2026,csa,136,1.5010426044464111,0.33251953125,2048
local,2026,csa,137,1.493025541305542,0.3388671875,2048
local,2026,csa,138,1.4870414733886719,0.33056640625,2048
local,2026,csa,139,1.485580325126648,0.31103515625,2048
local,2026,csa,140,1.4802037477493286,0.32080078125,2048
local,2026,csa,141,1.4727236032485962,0.33251953125,2048
local,2026,csa,142,1.4690122604370117,0.33984375,2048
local,2026,csa,143,1.4684969186782837,0.3212890625,2048
local,2026,csa,144,1.463431715965271,0.3125,2048
local,2026,csa,145,1.4539557695388794,0.33056640625,2048
local,2026,csa,146,1.4458739757537842,0.3408203125,2048
local,2026,csa,147,1.4401038885116577,0.3388671875,2048
local,2026,csa,148,1.4383270740509033,0.3271484375,2048
local,2026,csa,149,1.4300233125686646,0.33154296875,2048
local,2026,csa,150,1.4251559972763062,0.33837890625,2048
local,2026,csa,151,1.423243522644043,0.31689453125,2048
local,2026,csa,152,1.4247138500213623,0.32568359375,2048
local,2026,csa,153,1.4112414121627808,0.333984375,2048
local,2026,csa,154,1.4084810018539429,0.3369140625,2048
local,2026,csa,155,1.4034968614578247,0.3359375,2048
local,2026,csa,156,1.3983428478240967,0.33447265625,2048
local,2026,csa,157,1.3988087177276611,0.3349609375,2048
local,2026,csa,158,1.3992594480514526,0.328125,2048
local,2026,csa,159,1.3920634984970093,0.33056640625,2048
local,2026,csa,160,1.3893909454345703,0.3349609375,2048
local,2026,csa,161,1.3867254257202148,0.32177734375,2048
local,2026,csa,162,1.3868725299835205,0.32861328125,2048
local,2026,csa,163,1.3857858180999756,0.322265625,2048
local,2026,csa,164,1.3702712059020996,0.3515625,2048
local,2026,csa,165,1.3775744438171387,0.34033203125,2048
local,2026,csa,166,1.3706952333450317,0.3173828125,2048
local,2026,csa,167,1.363494873046875,0.32666015625,2048
local,2026,csa,168,1.3618308305740356,0.3359375,2048
local,2026,csa,169,1.3580296039581299,0.333984375,2048
local,2026,csa,170,1.3596071004867554,0.32763671875,2048
local,2026,csa,171,1.3592175245285034,0.31982421875,2048
local,2026,csa,172,1.349424123764038,0.32958984375,2048
local,2026,csa,173,1.34755277633667,0.32568359375,2048
local,2026,csa,174,1.3498409986495972,0.31640625,2048
local,2026,csa,175,1.345969796180725,0.33251953125,2048
local,2026,csa,176,1.3383679389953613,0.33837890625,2048
local,2026,csa,177,1.3389447927474976,0.3251953125,2048
local,2026,csa,178,1.3360536098480225,0.333984375,2048
local,2026,csa,179,1.3348218202590942,0.32763671875,2048
local,2026,csa,180,1.3316364288330078,0.32958984375,2048
local,2026,csa,181,1.3239929676055908,0.33837890625,2048
local,2026,csa,182,1.323707103729248,0.34521484375,2048
local,2026,csa,183,1.3285578489303589,0.3193359375,2048
local,2026,csa,184,1.3198959827423096,0.3427734375,2048
local,2026,csa,185,1.3201842308044434,0.32421875,2048
local,2026,csa,186,1.3134183883666992,0.34130859375,2048
local,2026,csa,187,1.3122490644454956,0.33447265625,2048
local,2026,csa,188,1.3118656873703003,0.341796875,2048
local,2026,csa,189,1.308347225189209,0.34228515625,2048
local,2026,csa,190,1.3165384531021118,0.32177734375,2048
local,2026,csa,191,1.3084322214126587,0.337890625,2048
local,2026,csa,192,1.3031257390975952,0.34228515625,2048
local,2026,csa,193,1.302915334701538,0.33642578125,2048
local,2026,csa,194,1.2993274927139282,0.33935546875,2048
local,2026,csa,195,1.3000174760818481,0.32177734375,2048
local,2026,csa,196,1.3008112907409668,0.31396484375,2048
local,2026,csa,197,1.2972126007080078,0.3291015625,2048
local,2026,csa,198,1.2945538759231567,0.33935546875,2048
local,2026,csa,199,1.2923543453216553,0.33642578125,2048
local,2026,csa,200,1.2950721979141235,0.32421875,2048
local,2026,csa,201,1.29365873336792,0.32421875,2048
local,2026,csa,202,1.2890244722366333,0.33447265625,2048
local,2026,csa,203,1.2822848558425903,0.34375,2048
local,2026,csa,204,1.2893199920654297,0.32470703125,2048
local,2026,csa,205,1.2879387140274048,0.32763671875,2048
local,2026,csa,206,1.277026891708374,0.3291015625,2048
local,2026,csa,207,1.2860931158065796,0.296875,2048
local,2026,csa,208,1.282401204109192,0.3251953125,2048
local,2026,csa,209,1.2799097299575806,0.3154296875,2048
local,2026,csa,210,1.2766882181167603,0.31884765625,2048
local,2026,csa,211,1.2765916585922241,0.32666015625,2048
local,2026,csa,212,1.2749254703521729,0.31396484375,2048
local,2026,csa,213,1.2703067064285278,0.33740234375,2048
local,2026,csa,214,1.2728334665298462,0.3154296875,2048
local,2026,csa,215,1.2711122035980225,0.328125,2048
local,2026,csa,216,1.2722642421722412,0.3271484375,2048
local,2026,csa,217,1.2651318311691284,0.3447265625,2048
local,2026,csa,218,1.2704041004180908,0.32568359375,2048
local,2026,csa,219,1.2612874507904053,0.32666015625,2048
local,2026,csa,220,1.26278555393219,0.33251953125,2048
local,2026,csa,221,1.262779712677002,0.32080078125,2048
local,2026,csa,222,1.258644461631775,0.32763671875,2048
local,2026,csa,223,1.256057858467102,0.33935546875,2048
local,2026,csa,224,1.2552037239074707,0.33642578125,2048
local,2026,csa,225,1.2582755088806152,0.32470703125,2048
local,2026,csa,226,1.2515499591827393,0.32470703125,2048
local,2026,csa,227,1.2542372941970825,0.3212890625,2048
local,2026,csa,228,1.2534674406051636,0.33837890625,2048
local,2026,csa,229,1.250467300415039,0.341796875,2048
local,2026,csa,230,1.2499719858169556,0.33544921875,2048
local,2026,csa,231,1.25450599193573,0.3193359375,2048
local,2026,csa,232,1.2517644166946411,0.3251953125,2048
local,2026,csa,233,1.245720624923706,0.3271484375,2048
local,2026,csa,234,1.2443161010742188,0.3515625,2048
local,2026,csa,235,1.2425224781036377,0.34619140625,2048
local,2026,csa,236,1.240313172340393,0.34521484375,2048
local,2026,csa,237,1.2456514835357666,0.32666015625,2048
local,2026,csa,238,1.2474136352539062,0.3291015625,2048
local,2026,csa,239,1.2376508712768555,0.337890625,2048
local,2026,csa,240,1.2394427061080933,0.35107421875,2048
local,2026,csa,241,1.2402006387710571,0.31884765625,2048
local,2026,csa,242,1.2418972253799438,0.3251953125,2048
